id,title,brand_id,size_id,status_id,disposal_conditions,user_id
578779752,Camisa de raso Stradivarius ,41,4,2,6,33534861
578777086,"Heelys talla 35, rosas y negras ",15609,604,2,4,35008996
578776276,Gafas ray ban ,242,None,6,4,36544066
578776145,Pantalon largo tejano ,41,3,3,4,25276911
578775927,Jersey forma de pico,41,3,2,4,27767404
578775787,Zapatos,793983,57,2,4,39658830
578774960,Camiseta Chelsea 19/20 sin estrenar,53,210,6,4,39611094
578774604,Chaleco ,1,3,4,6,39438833
578773716,Vestido estampado de Pull and Bear,51,4,2,4,35446146
578773196,Levi’s negro ,10,3,2,4,38659027
578773052,Zapatos,793983,57,3,4,39658830
578771974,Pantalon azul de zara,12,3,3,4,39658945
578771811,Chaqueta de flores de Bershka,140,3,2,4,39411378
578770710,Falda,12,5,6,4,39620544
578770358,Abrigo rojo Pull and Bear,51,5,2,4,35446146
578769983,Pantalon brocado de zara,12,4,2,4,39658945
578769603,Mules comic en color azul,792362,57,3,4,22071210
578766933,Zara falda ,12,5,6,4,29450414
578766104,Chaqueta de punto  de pull and bear,51,4,2,4,39658945
578765183,Blusa mujer ,599,3,2,4,30358274
578763648,Pantalón bebé niño ,105,613,2,4,30358274
578763536,Bambas fila ,5291,58,2,4,23685886
578762276,Camiseta Puma ,535,627,6,4,30321712
578761544,Oferta para esta semana,7,4,1,4,28028124
578761488,Mules miss sixty,550,57,2,4,22071210
578760819,Pantalón pata ancha muy fresquito,793983,90,1,4,39657150
578759730,Muñeca Nancy,307256,620,2,4,35507974
578758620,Camisa De Sandro,115,208,2,4,29094112
578753206,Polo animal print ,169204,3,2,4,38609379
578752781,Top plisado rojo Cortefiel,5879,5,3,4,31265354
578752681,Vestido verano,11421,3,1,4,31204879
578751265,Llavero de ballena,105,666,1,4,39658553
578750371,Blusa con tirantes estilo crop top de Stradivarius ,41,3,2,4,29272294
578747508,Falda plisada color rosa pastel de Stradivarius ,41,4,2,4,29272294
578745826,Camiseta estampado azul,41,4,2,4,26892389
578745250,Vestido rojo,1,3,6,4,39191468
578744254,Zapatillas Nike,53,784,6,4,36876776
578743353,Blusa mostaza stradivarius,41,4,2,4,26892389
578741716,Bikini Tie-Dye,2825,4,6,4,37278515
578741019,Zapatillas Nike Lunarcharge Essential,53,782,2,4,35314789
578739815,Sandalias ,15041,58,1,4,33357692
578738806,Sudadera gris serigrafía banksy,1,2,3,4,37199489
578738355,Falda vaquera ,793983,5,2,4,38560407
578738167,Pendientes,359617,None,6,4,39657480
578736607,Zapatillas de Padel,73932,778,2,4,33390010
578736091,Vestido vaquero,12,97,1,4,39657542
578734724,Pantalón de flores ,51,3,2,4,33729801
578733631,Camiseta de Easy Wear,64618,4,2,4,39657334
578732922,Pantalón skinny Zara ,12,4,2,4,31624801
578731892,Pintalabios de larga duración mate ,349484,None,6,4,31505450
578730846,Zapatos tacón de Bershka,140,57,2,4,38678621
578730416,Jersey ancho azul marino Bershka,140,5,2,4,37199489
578729931,Chencla Nike,53,600,2,4,13083018
578729164,Zapatillas victoria con plataforma,11423,58,2,4,26083889
578727450,Falda vaquera premamá,11425,5,2,4,34139189
578726938,Sandalias GEOX con tiras. ,1913,61,2,4,39394803
578725277,Adidas gazelle ,14,776,6,4,39568430
578723697,Tacones ,1184488,57,6,4,37200283
578723303,Sandalias rosa Stradivarius ,41,60,6,4,28783386
578722913,Camiseta mujer ,349484,5,1,4,21824158
578722837,Pantalon pirata,3393,209,2,4,39656640
578722763,Broek van ikks,61,2,2,4,36417634
578722271,Peto tejano stradivarius ,41,4,1,4,36228616
578721577,Camiseta mujer,349484,5,1,4,21824158
578720940,Zapatos con plataforma leopardo ,1,60,6,4,39657436
578720716,Pantalon impermeable moto,10989,207,2,4,29032555
578720464,Vestido cruzado,15041,3,1,4,22872459
578719475,Camiseta Desigual,491,4,2,4,21824158
578717834,Camiseta rosa Adidas,14,3,2,4,21395678
578717571,Pantalón Zara gris oscuro ,12,4,2,4,31624801
578717100,Polo Calvin Klein ,255,208,4,6,26858991
578716825,Falda Pantalón Bershka,140,5,1,4,39656805
578713559,Zapatos negros bajos,8993,60,2,4,39656792
578713257,Muñecos WWE,1,620,2,4,31139316
578713212,Vestido camisero ,573,90,1,4,21177028
578711640,Vestido azul nuevo. Talla 40.,1,5,6,4,39018280
578707806,Jersey fino de Mango ,15,4,2,4,31624801
578705273,Top purpurina,12,3,2,4,30511312
578704727,Top corto ,173664,90,2,4,30038819
578701605,Vestido rojo de Zara,12,4,2,4,30038819
578701068,Camiseta blanca ,573,4,2,6,30511312
578699068,Top gris con lentejuelas negras de Lefties,599,5,6,4,37205615
578696518,Zapatillas Adidas ,14,1197,3,4,38235459
578694688,Top deportivo negro Decathlon ,386,1310,2,4,31725494
578694275,Bikini ,172724,6,6,4,28627351
578691396,2 fundas de cojines,1,None,6,4,28854524
578690628,Deportivas tipo converse altas,11445,60,2,4,24722978
578690377,Camisa negra Zara,12,2,2,4,26794027
578689891,Vestido Zara ,12,2,1,4,23048787
567864858,Zapatillas Nike,53,1197,3,4,39247195
578688653,Top bikini ,2825,5,6,4,36784582
578688418,Pantalon pirata rayas ZARA - Sin estrenar,12,5,6,4,22481071
578687168,"Falda/pantalón corto, recto",49,6,2,4,36245674
578686752,Blusa cruda Zara,12,3,6,4,26794027
578686061,Chaqueta Stradivarius,41,3,2,4,34271199
578685002,Pendientes nuevos,1,None,6,4,24607055
578684802,Cinturon MNG,15,None,1,4,23048787
578683665,Pequeño bolso de mano Pepe moll,192,None,3,4,33821250
578683483,Blusa fucsia sin mangas,15,6,3,4,25546259
578679927,Vestido con puntilla ,140,3,2,4,27261434
578679586,Funda IPhone 6/7/8,109422,None,1,4,36872469
578678992,Vaquero Zara skinny azul claro,12,3,2,4,29889655
578677287,Jersey verde de Mango,15,3,2,4,39655857
569309132,Zapatillas Nike Zoom Speed TR Originales,53,786,1,4,39306257
578670896,Vestido de verano Jack Wills,25909,4,2,4,36245674
578670230,Sandalias con plataforma de esparto,1,59,3,4,23249989
578668964,Zapatillas nike,53,58,2,4,23271470
578665661,Tacones mango,15,58,3,6,37496425
578662184,Parca fina,793983,6,3,4,39655015
578662009,Vestido a rayas de Zara ,12,4,6,4,23897857
578661141,Bañador blanco y negro,293607,5,6,4,38096853
578658465,Bikini con flores,293607,5,6,4,38096853
578656397,Botas de tacón Bershka ,140,55,2,4,39648196
578655569,Bikini Lila ,172724,5,6,4,29221156
578655126,Zapatillas Jordan,2703,788,2,4,39651154
578651703,Zapatos de tacón ,1,58,2,4,31037293
578651379,Vestido lentejuelas,18005,6,6,4,39616832
578648178,Zapatillas Nike estructure 18,53,1200,3,6,21568965
578646024,Zapatillas,53,782,3,4,39654804
578645476,Camiseta acanalada color caqui,3393,3,1,4,21788590
578644755,Cangrejeras plástico rosa nuevas,61802,59,2,4,38258423
578643898,Botines cuña Marypaz,9461,60,2,4,39168709
578642290,Gafas de sol Mr. Boho,322795,None,6,4,31714850
578642143,Manoletinas,51,57,2,4,39400748
578651703,Zapatos de tacón ,1,58,2,4,31037293
578651379,Vestido lentejuelas,18005,6,6,4,39616832
578648178,Zapatillas Nike estructure 18,53,1200,3,6,21568965
578646024,Zapatillas,53,782,3,4,39654804
578645476,Camiseta acanalada color caqui,3393,3,1,4,21788590
578644755,Cangrejeras plástico rosa nuevas,61802,59,2,4,38258423
578643898,Botines cuña Marypaz,9461,60,2,4,39168709
578642290,Gafas de sol Mr. Boho,322795,None,6,4,31714850
578642143,Manoletinas,51,57,2,4,39400748
578640365,Sudadera Disney Pull & Bear,51,4,6,4,30558016
578636513,Pantalon azul,12,209,3,6,28757642
578636346,Bolso pequeño de Shein,2825,None,1,4,33170549
578633786,Zapatos tacón marrón Marypaz,9461,59,3,4,39168709
578632938,Falda de tubo,41,4,6,4,34457245
578631038,Zapatillas Levi’s,10,782,3,4,35120126
578631034,Botines camperos,157616,57,2,4,32165069
578630785,Botines Plataforma Negros 38,9461,58,2,4,39654298
578629825,Falda de Sheinside,2825,3,1,4,36755489
578629473,Mini falda camuflaje clara,1,3,6,4,39587421
578629327,Zapatillas Nike ,53,785,2,4,39654804
578628982,Zapatillas blancas Springfield,11421,786,2,4,32996723
578628212,Vestido Trafaluc zara ,12,3,2,6,25697339
578627809,Mini falda camu ,1,4,6,4,39587421
578627505,Camisa de cuadros con cinturón y bolsillo. ,12,97,2,4,39576416
578625374,Mini falda camuflaje ,1,97,6,4,39587421
578623026,Pantalón Calvin Klein ,255,207,3,6,28462172
578622838,Sandalias planas,103602,57,3,4,22111863
578617989,Collar bolitas con estrella,35735,None,1,4,35876278
578616177,"Funda por 3,50 de huawei p20 pro ",177282,None,2,4,39044806
578615211,Camiseta semitransparente de tirantes amarilla de Primark,105,3,2,4,39576416
578614514,Vestido Tie Dye,854217,90,1,4,36755489
578612789,2 fundas de huawei p20 pro por 4€,177282,97,2,4,39044806
578612269,Bambas shekers nueva a estrenar,16429,1197,6,4,22283988
578612036,Botines caqui 38,599,58,2,4,39654298
578610372,Jersey con mangas ,349484,626,2,4,25703264
578608748,Camiseta de Zara,12,2,1,4,37492813
571468863,Zapatos mujer plataforma,69818,60,3,4,39352360
578608138,Sandalia fiesta Menbur,673,58,1,4,22283988
578604284,Pantalón niña Benetton sin estrenar ,351,632,6,4,34927731
578604237,Botines negros 38,51,58,2,4,39654298
578603882,Camiseta de Zara a rayas,12,3,1,4,37492813
578602947,Sandalias / chanclas ,85956,58,2,4,31044686
578601007,Botas de montaña Quechua,525,780,2,4,31053920
578597532,Sandalias tacones piel plata,83028,60,2,4,24210567
566301974,Pantalón Pana Vintage Cimarrón ,314,4,6,4,39184908
572840472,Pendientes María Pascual en plata con baño de oro,269990,None,2,4,27133770
578596042,Abrigo ,349484,6,2,4,39654021
578591852,Camiseta media manga Elogy,57746,4,2,4,29251230
578589914,Camiseta a estrenar,140,4,6,4,29251230
578589352,Zapatos bebe talla 19 de Orchestra,13347,588,6,4,34795415
578585189,Sandalias ,792362,59,6,4,39629528
570571366,"Botas de fútbol Nike, Magista onda 2 df AG-PRO",53,782,6,4,39358821
568377871,Bambas Nike Force ,53,784,2,4,39244116
578584234,Top camiseta de color rosa ,172724,4,1,4,30370320
578583634,Zapatillas bebe de Orchestra talla 19 ,13347,588,6,4,34795415
578581098,Oferta Gargantilla Handmade 🌿,35735,None,6,4,35311345
578579130,Bershka - Vestido Floral,140,3,3,4,29832658
578578907,Botitas bebé Tuc- Tuc 9 meses,197874,660,2,4,39652887
578578336,Camisa Mayoral,177880,619,2,4,21102270
578569756,Blusa de gasa,41,4,2,4,38475294
578569527,Bolso bandolera ,69016,None,1,4,29218569
578566471,Funda huawei P9 PLUS,349484,None,1,4,21705359
578562750,Converse verde agua ,11445,1198,2,4,39631717
578562480,Fundas Huawei p10 PLUS oro rosa,1,None,6,4,21705359
578559210,Top ibicenco ,1,4,2,4,25321975
578556446,Chaqueta Zara talla S ,12,3,2,4,39652952
578554379,Crop top bershka ,140,3,2,4,38266168
578553327,Funda Transparente IPhone 11 Pro Max,1,None,6,4,37810754
578551451,Falda ibicenca S 100% algodón,14867,3,2,4,20687447
578546922,Sneakers espejadas de Zara,12,780,6,4,39090514
578539911,Zapatos negros tachuelas ,1,58,1,4,24999202
578537602,Vestido floreado,1,4,3,4,29718547
570745834,Nike tiempo,53,790,1,4,39351921
578536058,Vestido limón y naranja (Fashion),1,4,3,4,29718547
578534356,Vestido zara,12,4,2,4,29718547
578532249,Sandalias de cuña ( esparto),31559,57,6,4,39528491
578531920,Chaqueta ,12,208,1,4,33268419
578529028,Zapatillas Adidas CloudFoam sin estrenar,14,62,6,4,33080294
578528583,Falda vaquera Zara,12,3,6,4,39568181
572325220,Vestido de Verano made in Italy  XS/S,13801,2,2,4,39308430
578525299,Pantalón de deporte,599,3,2,4,35038564
578521461,Zapatos Edwards ,792362,786,2,4,38938991
578520420,Gafas sin graduación,1,None,2,4,23284290
578518525,Jersey de Bershka ,140,2,2,4,39602294
578517371,Bolso bordados Stradivarius ,41,None,2,4,27947224
578516459,Zapatos Sebago ,20413,786,2,4,38938991
578514779,Chaqueta traje caballero,12,207,3,4,30081013
578451276,Zapatillas casual duo(munich) ,173430,1198,6,4,39647967
578511407,Zapatilla fila ,5291,57,2,4,24381228
578508216,Plancha para el pelo,199444,None,6,4,24661043
578501654,Sandalias negras de buonarotti,85956,57,2,4,34271499
578501458,Top estampado,793983,4,2,4,22872495
578501089,Vestido floral de Zara,12,4,1,4,39651613
578500586,Vestido ,127,310,2,4,39651458
578499777,Falsa rosa,1,4,6,4,20956726
578499734,Camiseta Adidas ,14,3,2,4,24779554
578495334,Camisa sin mangas ,793983,5,2,4,34249899
578495078,Mochila extensible,349484,None,1,4,39651458
578494952,Botín,792362,59,2,4,38532748
578494452,Cuna de viaje,411354,None,3,4,39651422
578493660,Nike Court Vision low white,53,788,6,4,39185834
578489137,Bañador hombre Calvin Klein talla S,255,3,6,4,35796784
570131413,Anillos de aluminio (precio por unidad),1,1224,1,4,39340010
578483692,Vans talla 30.5,139,599,4,4,24069457
578481497,Vestido de Mango talla M,15,4,1,4,28444238
578478550,Contenedor de pañales AngelCare ,307257,620,2,4,33719318
578468998,Vaqueros jeggins,51,3,2,4,39650280
578467071,Camisa Tommy Hilfiger,94,207,2,6,22035976
578467022,Pijama verano Women’secret ,15041,6,1,4,20524247
578466957,Pendientes de flecos ,349484,None,6,6,28069042
578466943,Botas moto Alpinestars S-MX,34867,786,3,4,33486281
578466304,Adidas Tubular ,14,56,2,4,39649694
578465962,Camisa lencera,793983,90,1,4,36553489
578465760,Monedero,1,None,1,6,39649487
578465731,"Maravillosa camisola de seda, mangas largas abotonadas. Muy fina para vestir y una ocasión especial",1561,5,1,4,39649451
578465514,Nike Air Dia Soft Pink nuevas,53,778,6,4,35582278
578465439,Pantalón bershka,140,208,3,4,23922924
578464573,Crop top + coletero hecho a mano,35735,3,1,4,30190251
578464149,Falda vaquera blanca,793983,3,3,4,35117489
578463312,Chaqueta Cuero (poliester) Rojo,140,3,2,4,35100045
578463289,Capota bugaboo bee,300092,None,2,4,39648979
578461116,Sudadera Grimey,577242,207,1,4,38277178
578460602,Sudadera stone island ,73306,209,3,4,38277178
578460273,Zapatos talla 20,12,589,3,6,39648716
578459575,Vestido de encaje de Blanco,3393,4,2,4,34206958
578452455,Playeros Pull and bear ,51,776,2,4,22768768
578451827,Corral,287269,None,2,4,39587741
578451613,Blusa lencera Zara,12,3,1,4,30002233
578450849,Plástico lluvia Bugaboo donkey,300092,None,2,4,21792547
578448063,Nike air zoom pegasus 34 nuevas,53,1198,6,4,37268302
578444757,Nike Sb (38),53,58,2,4,37323234
578444317,Camisa,12,1226,6,4,36893948
578444045,Camiseta polo ,140,633,1,4,39647153
578443349,Vestido/ mono,208,3,3,4,39647478
578443041,Braga bikini ,2825,3,6,4,35103407
578442501,Top bikini ,2825,3,6,4,35103407
578441632,Pantalón niña Pepperts,192106,631,2,4,37901944
578441019,Pantalón de vestir ,7,210,1,4,39647153
578440761,Vestido blanco zara ,12,3,6,4,30923960
578440459,Chanclas ,105,59,2,6,39647233
578439171,Pantalon pana Levi's 401,10,208,6,4,33912597
578437436,Sweater US Polo Assn,7299,208,1,4,39601114
578437316,Pijama Tex baby ,349484,622,3,4,37901944
578437010,Blusa bordados Zara,12,2,6,4,30987217
578436545,Nike Blazer negras 10,53,788,2,4,33912597
578434122,Coca-Cola shoes estilo Vans,139,782,1,4,33912597
578432375,Sandalia amarilla con plataforma ,349484,58,1,4,39521672
578426599,Camiseta granate Bershka,140,4,2,4,27184437
578425326,Shorts Mom de Mango,15,4,2,4,35519752
578422567,Zapatillas de deporte de padel Adidas,14,784,4,4,30197801
578420897,Zapatos camper,6607,56,3,4,39646076
578417870,"Cita de boxeo 2,5 mts de Decathlon",386,None,6,4,39642978
578415798,Zapatillas Nike negras,53,782,1,6,30958726
578414606,Pompeii nuevas talla 39,23795,59,6,4,39645584
578414418,Cartera,3403,None,2,4,39385720
578413553,Riñonera,1,None,3,4,39385720
578412650,Mochila,1,None,2,4,39385720
578411831,Top bikini,793983,5,6,4,21445568
578408849,Bolso Blanco / White Handbag ,12,None,6,4,29634206
578405008,Pantalón corto de estampado militar del Bershka ,140,2,2,4,28187025
578402934,Camiseta blanca de H&M,7,4,1,4,39645127
578400640,Vaquero roto blanco,28981,2,1,4,39323293
578400616,Sudadera Supreme,14969,208,1,4,26507151
578400386,Zapatos Tacón y Correa de Tobillo Mujer,796699,59,1,6,39645073
578398631,Botín de fiesta negro mujer,796699,59,1,6,39645073
578396396,Pantalón Levis sin apenas uso ,10,2,2,4,39644994
578393997,Vestido Dolce Petit 6m,349832,616,2,6,37132802
578392942,Vestido Dolce Petit 18m,349832,619,2,6,37132802
578390451,Mochila negra ,41,None,2,4,23713612
578389604,Cuñas esparto,41,57,2,4,38685423
578389217,Bolso,793983,None,2,4,39644401
578388734,Bikinis,349484,3,3,4,39644565
578387904,Bolso de mano,793983,None,2,4,39644401
578386610,Blusa con bordados,105,5,3,4,35914735
578386442,Bolso de mano con flecos,3393,None,1,4,39644401
578385963,Zapatillas vestir marca Supra,1071,60,2,4,39616363
578384404,Falda tutú de Zara,12,3,6,4,39644212
578383900,Emerica 41 nuevas,48107,782,6,4,31650498
578381309,Pantalón chándal nike,53,208,1,6,33562983
578380120,Pantalones blancos talla 36,12,3,2,4,39644212
578377954,Mono negro con encaje blanco,1,4,1,4,25534813
578376543,"Sudadera amarilla de pull&bear, talla S.",51,3,2,4,28187025
578371930,Vestido mini Zara,12,4,2,4,30448224
578371886,Cestos de tela,1,None,1,4,34526196
578366355,Calcetines talla 0-3 M nuevos con etiqueta ,14663,613,6,4,39326202
578366172, Nike Classic Cortez NUEVAS💥 (si pinchas en la descripción hay sorpresa😉),53,780,6,4,29574757
578362369,Vestido mini zara,12,4,2,4,30448224
578358578,Zapatos Nike,53,604,3,4,39642811
578354370,Vestido de Stradivarius ,41,2,6,4,39493707
578352070,Falda tejana ,13625,3,2,6,36206698
578352027,Zapatos munich,173430,602,2,4,39642811
578352011,Vestido de Stradivarius ,41,4,6,4,39493707
578344015,Corta vientos,525,3,2,4,26473784
578343226,Traje de baño John Lewis,232624,7,2,4,22897492
578343230,Mule estampado con lazo,12,56,1,4,25439280
578340567,Zapatos señora Moros y Cristianos,14987,60,2,4,39642305
578337957,Falda vaquera de Zara ,12,2,1,4,22890449
578336936,Vestido playero blanco ,3393,4,2,4,39642069
578336189,Zapatillas Beige Mustang ,11897,58,2,4,27143268
578335019,Top Zara,12,5,6,4,27881566
578333894,Zapatillas New Balance,1775,61,2,4,27015133
578333084,Camisa zara mujer ,12,4,1,4,39642069
578331724,Joyas y accesorios personalizables,349484,None,6,4,39634807
578330590,Blusa mujer,273287,3,2,4,25694090
578329104,Camiseta de Stradivarius ,41,2,1,4,22890449
578329005,camiseta negra con flores rojas bershka,140,2,4,4,28002006
578324402,Mono a rayas,41,4,2,4,33306390
578324352,camiseta negra green coast,24239,4,2,4,28002006
578324012,Blusa negra con adornos blancos,1076313,5,4,4,35230367
578323953,Vestido de punto,41,3,1,4,36949376
578321823,Nike Classic Cortez,53,1197,3,4,23248235
578321075,pantalon corto pana,124558,624,2,4,39640593
578320293,Top bikini,2825,4,2,4,30612493
578319970,Camiseta primark,105,2,1,4,39641921
578319880,Banda pulso pecho Garmin HRM TRI ,161764,None,6,4,25885009
578319225,Maxi cosi jane matrix light 2,122508,None,2,4,21427255
567596993,Zapatillas Nike ,53,784,2,4,39237341
578318216,sudadera,416209,625,2,4,39640593
578318202,Vestido rayas de Zara Trafaluc,12,4,6,4,36949376
578316137,pantalon ,351,627,2,4,39640593
578314023,Botas camperas,21333,56,2,4,39518076
578311756,Pendientes ,1,None,6,4,35619762
578310960,Camisa sin mangas,793983,3,1,4,27115568
578310598,Pendientes ,1,None,6,4,35619762
578310135,Zapatillas Nike,53,56,2,4,27827076
578309987,Camisa sin mangas Kiabi,60,3,2,4,27115568
578308975,Pendientes ,1,None,1,4,35619762
578308220,Camisa babydoll kiabi,60,3,1,4,27115568
